AATFBF	AGGF1BF	AGOBF	AKAP1BF	AKAP8LBF	APOBEC3CBF	AQRBF	BCLAF1BF	BUD13BF	CDC40BF	CPSF6BF	CSTF2TBF	DDX24BF	DDX3XBF	DDX42BF	DDX52BF	DDX55BF	DDX59BF	DDX6BF	DGCR8BF	DICERBF	DKC1BF	DROSHABF	EFTUD2BF	EIF3DBF	EIF3GBF	EIF3HBF	EIF4G2BF	EWSR1BF	EXOSC5BF	FAM120ABF	FASTKD2BF	FMR1BF	FTOBF	FUSBF	FXR1BF	FXR2BF	G3BP1BF	GEMIN5BF	GPKOWBF	GRSF1BF	GRWD1BF	GTF2F1BF	HLTFBF	HNRNPCBF	HNRNPKBF	HNRNPMBF	HNRNPUL1BF	IGF2BP1BF	IGF2BP2BF	IGF2BP3BF	KHSRPBF	LARP4BF	LARP7BF	LIN28BBF	LSM11BF	METAP2BF	MTPAPBF	NCBP2BF	NIP7BF	NIPBLBF	NKRFBF	NOL12BF	NOLC1BF	NONOBF	PABPC4BF	PABPN1BF	PCBP1BF	PCBP2BF	PHF6BF	PPIGBF	PRPF4BF	PRPF8BF	PTBP1BF	PUM1BF	PUM2BF	QKIBF	RBFOX2BF	RBM15BF	RBM22BF	RBM5BF	RPS3BF	SDAD1BF	SERBP1BF	SF3A3BF	SF3B1BF	SF3B4BF	SLBPBF	SLTMBF	SMNDC1BF	SND1BF	SRSF1BF	SRSF7BF	SRSF9BF	SSBBF	SUB1BF	SUPV3L1BF	TARDBPBF	TBRG4BF	TIA1BF	TIAL1BF	TRA2ABF	TROVE2BF	U2AF1BF	U2AF2BF	UCHL5BF	UPF1BF	UTP18BF	WDR43BF	XPO5BF	XRCC6BF	XRN2BF	YBX3BF	YWHAGBF	ZC3H11ABF	ZC3H8BF	ZNF622BF	ZNF800BF	ZRANB2BF
U2AF2	0	0	0	0	0	0	0	-0.059956543027744	0	0	0	0	0	-0.0360169919524227	0	0	0	0	0	0	-1.24793066277634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84592838811312	-0.190664528879121	0	0	0	0	0	0	0	0	0	0	0	0	-0.330164140534526	0	0	0.268965137007331	0	0	0	0	0	0	0	0	0	-0.0851251457961882	0	0	0	0	0	0	0	0	0	0	-0.0440447518848812	0	0	0	0	0	0	0	0	0	0.448549696618332	0	0	0	5.81443546146439	43.7512069241361	-0.182852968417345	0	0	0	0	0	-0.298349222550304	0	0	0	0	0	-0.0338269882713998	0
UCHL5	-0.084259261684837	0	0	0	0	0	-0.0585586590869413	2.40388698766745	0	0	0	0	0.813870612867609	-0.0855320454436202	0	0	0	0	0	0	-0.245451456810531	-0.095061489110382	0	-0.124596426983405	0	0	0	0	0	0	0	0	0	0	0	0	0.549769007542932	0.519599681079778	0	0	0	3.44893287040402	0	0	0	0	0	0	0	0	0	0	-0.258411553320373	-0.0769760979550411	0	0	0	0	0	-0.041994251621252	-0.0718603844906616	0	0	-0.420092591626108	0	0	0	0	0	0	0	0	-0.0652462946508916	-0.0769760979550411	0.448463202189506	0	0	0.088665167029099	0	0	0	-0.131575672604742	0	0	0	0	0	0	0	-0.840537043495218	0	0	0	0	0	0	0	0	0	0	0	0.0694250993873854	0	0	0	40.2420512256445	0	0	0	0	0.174472561529103	-0.329620282744602	0	0	0	0	4.11662973562024	1.28859423515152	0
UPF1	0	0	0	2.15026068730657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174755635676929	0.268965137007331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0244748404996946	0	0	0	0.0201567597061072	0	0	5.11339152154383	0	0	0	0	0	0	0	0.052226589786911	0	0	0	0
UTP18	1.23309758825439	0	0	0	0	0	0	0.059956543027744	0	0.711567439142176	0	0	0	0	0	0.35428904706587	0	0	0.289330745035186	0	0	1.38857989822776	0.313653481658849	0	0.45864359866836	0	0	0	0	0	0	0.372685342838019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109553693819309	0.821718296564574	1.39414764892105	0	0	0	0.00543423360267692	0.298487812283875	0.366437757334558	1.32019384829548	0	0.359674321449088	1.04901598230093	0	0.163459295447612	0	0	0	1.35165217350442	0	0	0	1.42890975518027	0	0	0	0	0	0	0	0	0.202340329581759	0.34203189615214	0	0	0	0	0	0.599319535566202	0	0	0	0	0	0	0	0	1.42935489153781	0	0	0	0	0.0201567597061072	0	0	0	2.482436416123	2.66025765717987	0	0.277381812286155	0	0	0	0	0.3716396177986	0	0	1.42935489153781
WDR43	1.10970447493186	0	0	0	0	0	0	0.059956543027744	0	0.711567439142176	0	0	0	0	0	0.35428904706587	0	0	0.289330745035186	0	0	1.29026570317234	0.300513302011536	0	0.45864359866836	0	0	0	0	0	0	0.372685342838019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109553693819309	0.761712625741363	1.29105624242949	0	0	0	0.00543423360267692	0.281285120243877	0.346546224315176	1.18546136094853	0	0.359674321449088	0.917970644937294	0	0.149270826360571	0	0	0	1.23840314132595	0	0	0	1.29105624242949	0	0	0	0	0	0	0	0	0.202340329581759	0.34203189615214	0	0	0	0	0	0.478905137075814	0	0	0	0	0	0	0	0	1.38111952721651	0	0	0	0	0.0201567597061072	0	0	0	2.482436416123	3.71524622561507	0	0.277381812286155	0	0	0	0	0.3716396177986	0	0	1.38111952721651
XPO5	0	0	0.0823480394267894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254256264347482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0792458016482687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5561110628385	0.18570255311915	0.096756923940046	0	0	0	0	0	0	0
XRCC6	0.245863702094214	0	0	0	0	0	0	0	0	0.246241731409641	0	0	0	0	0	0.343307727294604	0	0	0.289330745035186	0	0	0.341052486758244	0.298046079478876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0930759117565405	0	0	0	0	0.0959129823817844	0	0	0	0	0	0.645848681563532	0.312845332375029	0	0	0	0	0	0.271452647216804	0.277295371409277	0	0.359674321449088	0.10624557454841	0	0.10672928647188	0	0	0	0.378458803398987	0	0	0	0.312845332375029	0.470891775480688	0	0	0.00534216612989407	0	0	0	0	0.202340329581759	0	0	0	0	0	0	0.103370347812173	0.0513073564169878	0	0	0	0	0	0	0	0.448388153052606	0	0	0	0	0	0	0.404913191235404	0	0.410320285297975	0.390125912970369	0	6.26235507884016	0	0	0	0	0.321842130343336	0.179902956419318	0	0.448388153052606
XRN2	0.084259261684837	0	0	0	0	0	0.0585586590869413	0	0.156296269048921	0	0	0.333444646378615	0	0	0	0	0	0	0	0	0	0	0	0.381917577047672	0	0	0	0	0.405363491361525	0	0	0	0	0	0	0	0	0	0	0.100657844412614	0	0	0.0986668681852116	0	0	0	0	0	0	0	0	0	0	0	0	0.131147380628412	0	0	0.298487812283875	0	0	0	0	0	1.14404637690994	0.10672928647188	0	0.0163304382858134	0	0	-0.193097750553045	1.21236041234575	0	0	0	0	0	0	0.194116377317772	0.500439798190728	0	0.090140197925694	0	0	0.556018437831399	0	0.852707996087391	0	0	1.82067872927027	0	0	0	0	0	0.148088719770375	0	0	0	0	0	0	0	0	0	-0.122158857775071	0	0	0	0	0	23.1814433326216	0	0	0	0	0	0	0
YBX3	0	0	0	0	0	0	-0.450164958043402	0	0	0	0	0	-0.00992272386134222	0	0	0	0	0	0	0	0	0	0	-0.839408108929097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0405988483035691	0	0	0.138538995028191	0.498770726634172	0	0	0	0.36226857336777	0	0	0	0	0	0	0	0	0.124376518926751	0	0	0	0	0	0	-1.106543603661	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.852707996087391	0	0	-0.402108551143534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0495820890087185	34.2005004598125	0	0	0	0	0	0
YWHAG	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232304338660649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788794771646446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392903364072051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.557630507023779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788794771646446	0	0	0	0	0
ZC3H11A	0.245863702094214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0860801577886032	0	0	0	0	0.341052486758244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0959129823817844	0	0.0405988483035691	0	0	0.109553693819309	0	0.312845332375029	0	0	0	0	0.230941190051751	0.271452647216804	0.277295371409277	0	0	0.10624557454841	0	0	0	0.121796720626683	0	0	0	0	0	0.312845332375029	0	0	0.230131380800785	0.00534216612989407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62126061583497	0.321842130343336	0	0	0
ZC3H8	2.5671121472666	0.264435849715684	0	0	0	0	0	0	0	0.246241731409641	0	0	0	0	0	0.343307727294604	0	0	0.289330745035186	0	0.0461012775966189	3.28315824069209	0.298046079478876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385636329730984	0	0	0	0.109553693819309	0.194710846169638	3.27880524275442	0	0	0	0	0	3.15386650614612	4.14526409704611	0	0.359674321449088	4.4856296538431	0	0.330164140534526	0	0	0	0.378458803398987	0	0	0	3.22081329577673	0	0	0.230131380800785	0	0	0	0	0	0.202340329581759	0	0	0	0	0.385636329730984	0	0.784999589034063	0	0	0	0	0	0.172830568244737	0	0	0.448388153052606	0	0	0.0694250993873854	0	0	0	0	0	0.410320285297975	0.390125912970369	0	0.257712334598473	0	0	0	0.052226589786911	5.47450189816125	0	0	0.448388153052606
ZNF622	-0.169470256957048	0	-0.118036304358979	0	0	0	0	1.01670605680808	0	0	0	0	0.291858390552964	-0.0855320454436202	0	0	0	0	0	0	-0.0811486263904664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85248846484982	0	0.0514832394394965	0	0.0322852122715676	0	0	0	0	0	0	-0.262141432800048	0	0	0	0	0	0	0	0	0	0	-0.091876182784402	0	0	0	0	0	0	0.659560235606712	0	0	0	0.340623275720892	0	0	0	0	0	0	-0.131575672604742	0	0	0	0	0	0	0	-0.170691610336324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45656804195283	0	0	0	0	0.0573687635394671	0	0	0	0	0	33.7809903989208	0.553607367913212	0
ZNF800	0	0	0	0	0	0	0	1.82573851957885	0	0.155033566883094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423049836699563	0	0	0	0	0.852111073042061	0	0	0	0	0	0	0.0405988483035691	0	1.33846253560771	0.109553693819309	-0.0686328156988804	0	0	0	0	0	0	0	0	0	0	-0.0288884071020029	0	0	0	0	0	0	0	0	0	0	1.25454167188218	0	0	-0.0231016666318071	0	0	0	0	0	0	0	0	0	0	0	-0.225694589724727	0	0	0	0	0	0	0	0	0	0	0	2.91345902915131	0	0	0	1.4747655703234	0	0	0	0	0	0	0	0	0	0	0.526177716161395	28.670156112577	0
ZRANB2	1.34302454054919	0	0	0	0	0	0	0	0	0.303704889214121	0	0	0	0	0	0.436411613991761	0	0	0.289330745035186	0	0	1.56258127712171	0.313653481658849	0	0.45864359866836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99078327221763	1.53075035219222	0	0	0	0	0.319765632287331	0.423223226632442	1.47698085384927	0	0.359674321449088	1.17077333209432	0	0.228243792217353	0	0	0	1.35165217350442	0	0	0	1.57214303735045	0	0	0	0	0	0	0	0	0.202340329581759	0.383859624825408	0	0	0	0	0	0.762731761546412	0	0	0	0	0	0	0	0	1.47219231551802	0	0	0	0	0	0	0	0	1.61907780100508	1.57787605039922	0	0.277381812286155	0	0	0	0	0.41628210118984	0	0	1.47219231551802
