AQRBF	PRPF8BF	RBFOX2BF	GRWD1BF	PPIGBF	ZNF622BF	BCLAF1BF	BUD13BF	EFTUD2BF	GPKOWBF	KHSRPBF	SF3B4BF	DDX59BF	SF3A3BF	U2AF2BF	FMR1BF	FXR2BF	G3BP1BF	RBM15BF	U2AF1BF	RBM22BF	AGOBF	DDX3XBF	UCHL5BF	RBM5BF	TAF15BF	XPO5BF	SMNDC1BF	SRSF1BF	PABPN1BF	IGF2BP1BF	PCBP2BF	EIF3HBF	GTF2F1BF	PRPF4BF	FTOBF	PUM1BF	DDX24BF	ZNF800BF	DICERBF	SUPV3L1BF	LSM11BF	DROSHABF	NONOBF	XRCC6BF	IGF2BP2BF	PTBP1BF	YBX3BF	LIN28BBF	CSTF2TBF	AGGF1BF	FXR1BF	EXOSC5BF	SLTMBF	YWHAGBF	TIA1BF	HNRNPKBF	RPS3BF	FAM120ABF	PCBP1BF	TRA2ABF	GEMIN5BF	TIAL1BF	NOLC1BF	LARP4BF	AKAP8LBF	SND1BF	AKAP1BF	PUM2BF	UPF1BF	DGCR8BF	NKRFBF	MTPAPBF	METAP2BF	XRN2BF	SDAD1BF	CPSF6BF	SSBBF	HLTFBF	EWSR1BF	AATFBF	DDX52BF	NCBP2BF	WDR43BF	DDX6BF	TARDBPBF	SUB1BF	SRSF7BF	SRSF9BF	ZC3H11ABF	EIF3DBF	QKIBF	DDX55BF	PABPC4BF	DDX42BF	FUSBF	CDC40BF	GRSF1BF	HNRNPA1BF	APOBEC3CBF	TBRG4BF	ZRANB2BF	SERBP1BF	IGF2BP3BF	NPM1BF	DDX51BF	HNRNPMBF	FASTKD2BF	DKC1BF	HNRNPLBF	ILF3BF	CSTF2BF	HNRNPCBF	SUGP2BF	FKBP4BF	STAU2BF	EIF4G2BF	HNRNPUL1BF	PHF6BF	ABCF1BF	NIP7BF	NOL12BF	ZC3H8BF	EIF3GBF	MATR3BF	LARP7BF	NIPBLBF	UTP18BF	TROVE2BF	DHX30BF	DDX21BF	PPIL4BF	SLBPBF	SAFBBF	NSUN2BF	PUS1BF	CPEB4BF	BCCIPBF	HNRNPUBF	SF3B1BF	AARSBF	SAFB2BF	WRNBF	FUBP3BF
SLTM	-0.989026758404599	-1.0900998538472	0.659387261139846	0	-0.698170201741602	-0.536119520219307	-0.589726786268587	-0.100614329819541	-0.0538366530301812	0	-0.154653370945472	-0.892279288844194	0.0363550936278712	0	-0.448162227614538	0	0.188399309681413	0	0.410634411927392	-0.0843843780076246	0	0	0.904754503237837	0	0	2.10771436712037	0	0.57248002042066	0	0	0.0398183992233203	0.922424038773625	0.122656776890542	4.70399796280846	1.99617919625143	1.18747600020674	0	-0.338946006726014	-0.00508790820735137	-0.152799399644748	0	0.215774668415327	2.26119585721019	3.35152388332763	0.126136055695777	0	0.0717398560035702	0	0	11.7845190624877	2.02497254453965	0	0	49.4913419318545	6.15351966819953	0.95304779923604	0	0	2.73520759979351	0	0	1.82104056411974	0	0	0	1.3421278752558	0	0	0	0.042521192588773	0.942878363785858	0.797640969741711	0.433465759788162	0	2.59705717573897	0.0986594739067805	0	0	0.0347006504883989	4.11313120773594	0.0699556615124185	3.82521771947571	1.20343771889613	0	0	0	0	0	0.0999004512886112	0	0.263399735419785	0	0	-0.00874446175245561	0	3.36760637896195	0.0863015780663085	0.478618479298678	0	0.112568648251904	1.23903720400817	0	0	0	0	0.883794380987092	0	2.00535889345559	0.0395094387999477	0.184230160338793	0.0987383533271605	0	0	0	1.07558616433594	0	0.883509195327567	0.241710940336485	0.828481951637416	0	0	0	0	0	0	0	0	0	0	1.06673737730124	0.359023801996932	0	0	0	0	0	0	0	0.507263757914792	0	0	0.492968550224709	0	0
SMNDC1	-0.0382993388057751	0.446214430787432	0	-0.450131330338738	-1.32946707835103	-0.0581545380431615	-0.53487535301907	0.123368596564128	3.45196852345766	0.559464478105868	0	16.2584878835714	-0.367028551060076	2.8640172283373	0	0	-0.177634928416967	-0.0664564804423233	0	0.160567357845842	0.26032758995673	0.08420016128148	-2.51191045895011	-0.387912717124058	0.27983436157296	0.0892164105504123	0	179.974188157897	0.152079893431454	0	0	-0.0723991081522447	-0.101037235292856	0	-0.229731556904123	-0.366633737858674	-0.281854823900169	0.135690049969476	-0.367240490185734	0	0	0	0.0897682853392599	3.16417117292538	0.704336452805517	-0.195426934707465	3.97078103318866	-0.259455570205778	-0.0203353225074131	0.235708254787635	0.793883718175059	0	0	0.368574922724434	0.269714946862129	0.597863286461397	0	-0.192959226218749	-0.0266682899698898	-0.0256114576634882	0.00854223497027675	0.331696274674226	0.821988905318926	8.72720251669494	-0.334854027682633	0.195495176042374	0	-0.229393565195627	0	-1.18050789099183	0	0	0	0	4.70344849383519	0.753193832600507	0.0880921767487538	1.16280442922604	0	4.27420562828876	9.79960053389468	1.16094595867963	-0.00740110582541548	1.70613540578178	0	0	1.98587108921537	0	0	0	0.0343064075569486	0	-0.596749921495912	-0.14079733226937	1.00722028700739	0.0836539680092184	0.459952946335197	0	0	-0.0828875204794973	1.33901219308794	1.26708530394217	0.0480391224495202	0	0	0	0	0.293299171037025	8.1965898703351	0	0	0	0	0	0	0	0	2.86472493527508	5.49283239138044	1.5210720278072	7.38305851254898	1.42485663780672	4.90662224313033	0	0	6.27911641284394	5.34153067497764	4.23969559447566	0	0	0.276453549431478	0	0	0	0	0	0	0	0	0	0	0	0	0
SND1	-3.38849625768929	-4.39995423902552	-2.56461341706778	-1.61286799128621	-2.78399730137979	-1.47217784436654	-1.2090145897731	-1.63982546290737	-5.14564931016709	-0.613472426056245	-1.81955072027796	-3.52630194485764	-0.130492166553065	-1.95050045952165	-1.69616177434061	0	-0.149403906424985	-0.041235466163679	-0.427782617771944	-1.93343172693433	-1.11814281409539	-0.0830273807443803	-1.0252700788663	-2.29512046370525	0	0	0	-1.84883416021135	-1.90586042598348	0	0.0398183992233203	-0.694848378357573	0	-2.50876219844765	-2.21133281784574	-0.150648686457783	-0.58771789369272	-3.68805747080056	0	-0.798670849822233	0	-1.66453505584117	-1.93913433935412	-0.64284270445015	-0.49535123842206	0.324353395367071	-0.441766887885927	0	0.206546319569073	-0.142253075805771	-0.139275120996177	0	0	-0.0866303470147642	0	-1.21415040404625	-1.23045537605767	10.8095032707824	-0.351607097605285	0	-0.012062826854989	-1.38736747851923	-0.209253052937222	-0.241669025700446	0.932658043217479	-0.310822830569267	217.733432867797	0	0	0	0	0	-0.141221094749986	0	-1.13733004601313	0.364617240952089	-0.000255607901464553	0	0	-0.255550262624529	-1.09626774630429	-0.109646903783214	-2.17747545970971	0	0	0	-0.936040855769512	-0.255880525712922	0	0	0	0	0	-0.966560319401447	0	-0.654158473559916	-0.633361598727866	-0.0647407887676725	0	0	0	0	0	0	0	0	0	-0.411994007691102	-0.434915026375401	0	0	0	0	0	0	0	0	0	-0.270387998946198	0	-0.298256098284096	0.14506890170597	-0.161978399200567	0	0	-0.268275818263106	-0.300143456313677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRSF1	-0.365336168881659	-0.410700563175825	-0.078551905709642	4.63183309104898	3.68241151649509	5.19173445767989	0	0.0185843400286788	-1.69916736130161	0.145913659943651	0	-0.73309472693822	-0.439343380859196	0	0.51214919332783	0	0	-0.124047610735124	0.149881111011231	0.0708323016708382	-0.684231785812304	-0.545925285092937	-0.0513369961634501	3.60616804210864	0.227342621908042	0.027714580562004	0	0	223.226057633639	0.359385301499276	0	-0.367918504928851	0	-1.80640559533834	-0.549173093095386	0	0.0180294219756409	1.13145637982165	0.300006595666276	-0.587680822998293	0	0	-2.00001475042311	-0.158679292705845	0	0	-0.107740655952797	-1.45963747266769	-0.335455740790436	-0.745485962750509	0.0480878463381105	0	0	-0.00711032773952233	0	0	0.152659832056278	-0.556329899945156	-0.955089689146791	0	2.12613986878881	-1.73604934318423	0	-0.316824935327526	-1.5512465789627	0	-0.369721848714971	-0.37799546897653	0	-0.0788238902422726	0	0	0.790705267271924	-0.423900735397685	-0.079174299780588	0	0.0406962805888146	0	0.192580688201768	0	-0.0642564077008562	0	0	-0.0434875738771099	-0.297548799255128	0	-0.552808019510666	1.9087529636	5.03105562589169	0.00914887637500393	0	0	-0.175720458272298	-1.48630668395223	0	0	0	-0.354778104967417	0	-0.125083890198534	-0.0544744304864673	0.0114024306289733	0	0	0	0	0.0104693204409852	0	-0.38424095299787	0	0	0	0	0	0	0	0	-0.174908032421883	-0.132427496831606	0	-0.278876572757047	0	-0.561192033420365	-0.0463291232587389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRSF7	0	-1.06316451643386	-0.459759840609712	1.0636289928554	0.0542314122060987	2.47335089763577	1.48124387466393	-0.972772201603666	-0.794355035877846	0.35558026038359	1.05723410336072	-0.495038828827785	0	0.0584557403278438	0.410613743825258	0	1.42663695060939	0	2.12416278225316	1.03364757716052	0	0	-0.54980178750725	1.97297408745425	0.413285011225096	0	0	0.00794671262903546	2.57803802716103	0.269404876087859	1.07108151549648	0	0	-0.114517143965155	-0.828787823100523	0.7310234305586	1.89172742620513	0	3.9098722806743	-0.486026243884499	0	-0.256050237171564	0.29568250232005	1.04362455537673	0	0.324353395367071	0	0	0.149959490132261	-0.613222143715915	4.49989021533317	0	0	0	0	3.93918033122908	0	0	0	0	7.44641284337232	0	0.705557195603664	-0.0864945279794072	-0.24615716041429	0	0	0	0	0	0	0	0.505611442670631	0.684916339492292	-0.523480944122072	0	3.19760965968899	0	0.748090815488515	-0.00417324155536053	0	0.134884487300754	0	0	0	0.634614729060889	1.87067273661988	78.5252987659347	0	0	0	0	0.0586183799705769	0	0	-0.000621813461849967	0.448727584156078	0	0	0.207250183590526	0	0.0962166604241314	0	0	0.1306424633683	0	2.0466687811219	0.411994007691102	0	0.0485095087312766	0	0	0	0	0	0	1.22082776807146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRSF9	0.00627689216857256	0.0449205339553892	0	0.207655359262301	0.21953772147445	0	0	0.0511103091711652	-0.818192120282756	0	0	-0.260652602960976	0	0	0.00400213257736008	0	0	0	1.01808144373035	0	0	0	0.00775048437806356	0.0161266181085154	0	0	0	0	5.82207519327573	0.954386061506604	0.0545051998960619	1.73185199391681	0	0.0656486615677086	0.229731556904123	1.37352371133152	0.0180294219756409	-0.169256415888083	0	0.155124677992724	0.469258965422162	0.290636287372553	0	0	0	0	0.70901177638201	0	0	0.522315443558279	0.156665047211366	0	0	0.314430649128457	0	0.17794740903285	0	0	0.736469969731161	0	0.456601567532092	0	0.288360174883709	0	0	0.783589175099385	0	0	0	0	0	0	0.065136434838337	0	0	0	0.200660423402533	0	0.0593951743757578	0.127778379600593	0.508148971464907	0.341491198863346	0.220619673244254	0.17307077135471	0.105644296646887	0	0	0.112214149490633	42.465172775688	1.22651188267813	0	0	0.0365475219369824	0	0	0.143919750672387	0.481121334329726	0	0	0.587189336232508	0	0	0	0	0	0	0	0.830061664237116	0.0973040648751218	0	0	0	0	0	0	0	0.261539120630512	0.286257030015565	0	0	0	0	0	0	0	0	0	0	0.21514815289531	0	0.359023801996932	0	0	0.282897169160148	0	0	0	0	0	0	0	0	0	0
SSB	0	0	-0.0372075546177333	-0.637197691843351	-0.702750966606247	-0.268080493439352	0	-0.0550336463669085	-0.254664338468377	0.282123980009003	0	-0.000181942756383914	0	0	-0.731228109235702	0	0	0	-0.0161361545775402	-0.00747989299924742	0	0	0	-0.831715444506924	0	0	0	1.19322126961221	0.0978149299591416	0	0	0	0	-0.236756940592357	-0.638729043503887	0	0	-0.169256415888083	0	3.42823873629302	0	0	0	0	0.721433940219154	0	0.72618889550858	0	0.22253100403766	-0.072804652728946	0	0	0	0	0	-0.0259176950047714	0	0	0	0	0.0846755595274822	0.0926123042110716	0	2.37788390106005	0.0699622722094947	0	0	0	0	0	0	0	0	0	-0.0131999230345344	0.880274845689339	0	43.7777215053798	0	0	2.56339977773082	0	-0.00740110582541548	0.742378712319849	0	0	0.0613515244543422	0	0	0	0	0	0.0365475219369824	0.0298413574570019	0	0	0	0	0	0.125083890198534	0	1.10201483289895	0	0	0	0	0.121007916456135	0	2.43284264111638	0	0	0	0	0	0	0	0	2.13960660918144	1.86345795695307	0.45209192153258	3.60663476628967	0.351174708606898	2.8120384785476	0	0	2.62521259504978	2.54849222131748	1.98236395011158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STAU2	-0.368784385628547	-0.468938309461909	0	0	-0.0769675698799223	0	0	-0.191980960725575	-0.228258561687452	0	0	-0.432266372624657	0.368774620925652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746855435093117	0	0.326502196372436	0	0	0.578311216751677	0.455807256707095	0	0.263387283235297	0	0	0	0	0	0	0	0.754139520765795	0	0.86358128930125	2.93041292060237	0.358838099982667	0	0.483059818289319	0	1.29721726251914	0	0	0	7.95260505854065	0	6.49753660103154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40988052913184	0	1.41327453437599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3638874625098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUB1	0.233327747333182	0	-0.551740557764299	0	-0.373513515154169	-0.342187680673468	0	-0.0185843400286788	0.0320320299685731	0	1.81955072027796	-0.0356732437124868	0	-0.660657430531679	-0.63827028228959	0	0	0.098234202457532	0.23670080588203	-0.846670157388582	0.0595766656643854	0.675796786743288	2.16523017644272	0.119474645064715	-0.10690895505755	0	0	2.5955731218307	-0.0905368831497475	0	4.0825823663471	0	0.288489796360637	-0.185193815436263	0	0.50544100866185	0.0180294219756409	-0.0440045559712735	0	0.47357710422081	0	0	3.08987261097275	1.19026551920705	0	0.195426934707465	0.465472502510579	2.433463751059	2.38090182692471	0	1.0472154387098	0	0	0	0	3.40706772473948	0	5.89983334993529	0	3.60848301120286	0	1.48098315878741	0.491858557953588	12.5545657313192	5.78171862331135	0	0	1.99426061903877	0	3.59486387336203	0	0	0	2.40753432889323	0	0	0	0	0	0	2.95408362432078	0	0.802619099471595	0	5.68592403418324	0.153803528022979	87.7677552325891	1.99194253136331	0	0	0.0343064075569486	0	3.69824398649732	14.3209873171309	0	0	0	2.05645842574823	0	1.77782034405417	0	0.444159509928199	0	1.50967790865513	0	0	1.75724582800755	0	1.57131649947597	0	0	0	0	0	0	0.991760057528225	0	0.444689600388322	0.799327580273239	0	3.91995104458905	0	1.96736336477148	0.852964067110829	0	1.8088713217822	1.74829208808104	0	0	0	0.20005826323858	0	0.242463936844588	0	0	0	0	0	0	0	0	0	0	0
SUGP2	-0.0211786695687054	-0.187519194901532	0	0	-0.0769675698799223	0	0	-0.191980960725575	-0.228258561687452	0	0	-0.432266372624657	0	0	0	0	0	0	0	0	0	0	0.66747198977974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548175804813437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384680568302593	0	0	0	0	0	0	0	0	0	0	0.411108446118955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81513543787051	0	0	0	0	0	0	14.5186632807478	0	0	0	0	0	0	0	0	0	0	0.859993483888742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUPV3L1	3.20282124395779	2.23115934539193	4.52385504604841	0	1.28504412821571	0	-0.303820908770792	4.48615441522791	2.74215942425348	0.0748385973453675	-0.711381573177039	-0.10447977673344	0	3.34945518608678	-0.0460259786906592	0	-0.0142325351486805	-0.0377228112251404	0	0	1.43122312799601	-0.203839037681812	0.0484789269008205	1.09433587893127	0.416061252753209	0.166968384382829	0.00563949225972008	-0.00794671262903546	0.0228202029558194	-0.0101171722649831	0	0	0	1.01057776047375	2.22272709055651	0.31513164206558	-0.0364542558089672	0.252052742807187	-0.161771032874785	-0.0742488835546685	72.2845253317583	-0.256050237171564	0.30716770606192	0.268933060672051	0.312176795339394	0	0	0.0644535924140031	-0.0295716328872835	1.09553153626529	0	0	0	0	0	-0.0801873234822894	0	0	0.103492354247995	0.347106409021552	-0.012062826854989	0.0213413895678942	0	0	-0.14147197353187	0.00356580351630595	0	0	0	0	0	1.77673207883114	0	0	1.42086134035298	0	0	0	0.242266526732869	0	0	0.574190304382672	2.16421383519034	0	0	0	0	0	0.388816015910793	0	0	0	0	-0.108725499574909	0	0.654158473559916	0.459625813881763	0	0	0	0.864075378711044	0.100303972908017	0.0480391224495202	0	0	0	0.00427032279147476	0	9.96947972736961e-05	0	0	0	0	0	0.804496176243782	0	0	0.638615868255525	1.07056820579887	0	0	0	0	0	0	0	0	0.409574296796408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF15	-0.663848571395939	-0.105388579478142	0.472250599489115	0	-0.144561988651262	-0.0456087997330341	-0.0416341280886116	-0.0309387792669729	-0.197219824388909	0.135584038365314	0.0920775361363735	-0.114396241635877	0	0	0.177116500529028	0	0	0	0.041294519533447	0.338115997537167	0	0	0	0.186647854930907	1.89101054139579	22.5591564858337	0.00563949225972008	0.464781167142467	0.283664287682502	0	0	0.146352494711375	0	0.405203694977404	0.368829073812681	0.374475906226653	0.109562656873977	0.0157445251472173	0	0	0.196413573572357	0.178749969443207	1.15758070671374	1.04362455537673	0	0	0	0	0.0834947614548758	2.40208824842514	0.33178499374143	0	4.07076743953476	2.66130551809791	1.94854462264823	0	0	0	0.700132189853707	0	0.240321639745722	0.259624326928877	0	0	0.19794114884931	1.2428146325196	0	0	0	0.232141918870798	0	0	0	0	0.487044451990034	0	0.336718382232244	0	1.12157100767354	3.94695164487052	0.297538387257503	0.512498146772871	0	0	0	1.96809509615357	0	0	0	0	0	0	0	0	0.342186712565227	3.95251762492882	0.244648467697732	0	0	0	0	0.507280307980112	0	0	0	0	1.51417322766179	1.18805533920151	0	0	0	0	0	0	0	0	1.34943516545345	0.529711292575742	1.45035745822085	0	0	0	0	0	0	0	0	0	0	0.520542234576396	0	0	0	0	0	0	0	0	0	0.243549385609562	0.210085595731147	0	0	0
TARDBP	-0.0508907858416332	-0.949856622171734	0	0	-1.21727248965816	-0.194318474605876	0.0309397660985818	-0.246072493060109	-0.450851545963187	0.0760391133034467	1.51908287959073	0	0	0.236371605939669	0.161663609825885	0	0	-0.0377228112251404	-0.0291859636111951	0.26981754195278	-0.521326848040876	0	-0.150907868382159	0	0	1.641438224237	0	-0.00794671262903546	0	-0.0101171722649831	2.58110788336592	0	0	-0.360630087077267	-0.704456954608973	0.0163758480092589	0	-0.196801672791367	0	-0.489796710772452	0	-0.125198480609282	0	1.10374854088541	0	0	0	0	0	0.246503535013222	0.33178499374143	0	0	0	0	0.00711182544946848	0	0	0	0	0.79807392806437	0.0213413895678942	0	-0.0864945279794072	0	0	0	0	0	0.177526791409144	0	0	0	0	0	0	0.380731180808906	0	0	0.622369610262383	0.180562265876932	0	0	0	0	81.0061092552765	0.115905088295796	0.710957917538489	0	0	0	0.255259718093489	0	-0.109180330667002	0.481600325968059	0.674204988650691	0.163339067317886	0	0.0616181585010142	0	0	1.29902543284328	0	0	0	0	0.00427032279147476	0.436351000263998	0	0	0	0	0	0	0	0	15.3523049808805	0	0.0922763163334724	0	0	0	0	0	0	0	0	0	0	0.177188860701467	0	0.294304491497059	0	0	0	0	0	0	0	0	0	0	0	0
TBRG4	0	0	0.348605441362767	-0.00471732876545459	0	0	0.0416341280886116	-0.124491993803659	0.114728974971378	0	0	0	0	0	0	0	0	0.124047610735124	0	0.993981718116873	0.362006715667436	0	0.434287225341348	0	0	0	0	2.42013222775048	0	0	0	0	0.395551412119325	0.506942160712931	1.31785757892645	0	0	0.338946006726014	0.130599486994822	0.525663453521782	0.946715386086682	0.70282078665076	2.941436976651	3.29267210568493	1.27255432226663	0	2.34043510478232	0	0.149959490132261	3.62219543382511	0.377134321350369	0	0	1.6089859063019	0	0.597863286461397	0	0	0	0	0	0.957012669033564	0	1.8551151668639	1.58559582276823	0.448447054992505	0	0	0	0	0	0.45951755187499	0	0	0	1.49884953228936	0	0	0.337280713787946	3.2661680288203	1.94969603685854	4.34593772797431	2.86063038349558	2.44018448863414	1.11360735483198	0	0	0	0	0.309835915153402	1.69222627525652	0	0	0.868156616871838	0	2.24895453932683	0.298065657760774	0.299075592020055	0	0.359842191768234	15.8642176376308	1.59826571083894	0.566692998558775	0	0	0	0	0.527535133499214	2.44331838941629	0.503144795651101	0	0	0	0	0	0	0	3.0636768781631	2.74664707261211	0.755038291771754	1.40593295351854	1.99924580239758	1.53715316364988	0	0	2.61752539484037	2.54849222131748	2.82331478252216	0	0.53287275454057	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIA1	-0.12008357440108	0	-1.2789088829517	0	-4.49326155875455	0	0.0749018592414505	-0.70150723540607	-0.131784700295241	0.559464478105868	6.88675089216948	-0.0153906908547608	0	0	5.71597896001322	0	0	0	0.0863569147504318	3.48580245172326	2.60917945367535	0	-1.65121748384098	-0.159321086042483	1.29411063473368	0	0	0.409745736149323	0	-0.372488302213197	0.382336300131554	0	0	-1.69182889169406	-2.60441273008681	0	-0.568122058717796	-0.252052742807187	-0.367240490185734	-1.21568598489888	-0.196413573572357	0	-0.0308921249461901	1.02636704516742	-0.354335932865009	0	0	-0.259455570205778	-0.149959490132261	-0.397049739358378	0.191037096234863	0	0	0.705354261284903	0	195.087488941666	0	0	0	0	0	-0.742298166069958	38.0167479749225	0.685291857277116	0	0.195495176042374	0	0.864257096589443	0	0.678178880087376	0	0	0	0	-0.18479142290776	0	0.233562662531973	0	0	0.0692997313493565	0.354041145716297	0.409740033015412	-0.453722062691743	0	0.700794112710141	0	2.33774122158436	3.46904921183406	0	0.110627721018777	0	0	0.132373775073291	0.0814064137287941	0	1.64017572794525	0.591211490758931	0	0	1.00449959154472	0.112522781230133	0.816964685944949	0	0.0894051401238565	0	0	0.53207346519656	0	0	0	0	0	0	0	0	0.21008902199886	0	0	-0.0411050282066274	0	0.19197687666698	0	0	0	0	0	-0.567727576895375	0	0	0	0	0.929899874804061	0	0	0	0	0	0	0	0	0	0	0	0
TIAL1	-0.0224983060347122	0.154636905300464	-0.402702389269936	0	-0.21866516690559	0	1.78087631655524	-0.545670720269827	0.794355035877846	0	2.96434982747557	0.172250272191641	0	1.483859194214	5.05752445497628	0	0	0	-0.0291859636111951	4.41497448431318	6.76453365769534	0.115707117799802	-0.494754086540621	-0.0382123926791156	1.5825695995408	0	0	1.20177070666299	0.156603630565704	0	0.103409276024916	0.0178631663275857	0.106893375748628	-0.691990174809753	-0.338530203154719	0	0	-0.135690049969476	0	-0.865954201483567	0	0	-0.975896561221757	0	-0.254307501395268	0	0	-0.263387283235297	-0.149959490132261	-0.580386711854541	0	0	0	0	0	39.7704853713684	0	0.466143829443437	0.0266682899698898	0.243537204847728	0.0498334684903678	-0.177908169900692	122.791840166978	0.408558513333776	0.740468901085109	-0.0733321258459766	0	0.912091200032956	0.274288503204485	1.38150549431938	0	0	0	-0.173938360140021	0	0.0389165100014632	0.685852302105892	0	0	0	0.0699556615124185	0	-0.00740110582541548	0.228358814047736	0.608880257743367	0.00703417408491321	0.307449624167622	0.847488039383502	0.0999004512886112	1.58843058514038	0	0	0.223109233007382	0.00874446175245561	0	0.0818834789005695	0.1600605858291	0	0	1.11056972702409	0	0.273928402471099	0	0.64941366766771	0	0	0	-0.141167747922688	-0.0259070631092214	0	0	0	0	0	0	0	0.248621642623582	0	0	0	0.270160731199067	0	0	0.0785014973412351	0	-0.0301243307428474	-0.0522357468172568	0	0	0	0	0	0	0	0	0	0.00832935331082215	0	0	0	0	0	0	0
TRA2A	0.099523255690854	-1.12458418225763	-0.51963604851891	4.00081347938558	-0.235753952319002	13.0583711089379	9.21109012716388	-0.191980960725575	-1.02107055649388	3.25634289438638	0.520288424001293	-1.13255925094057	0	-0.135948639547126	0	0	3.3509865066789	0.124047610735124	0.350361293490168	0.227138785043288	0	-0.0932416336271769	-2.2573416438945	7.59498288117979	0	0.0243367829673742	0	0.052580859328307	3.14765834663034	0	0	-0.0253443587632528	0	-0.502846962844994	-1.08110361149632	0.324088483827635	4.29306846028879	0	13.7094576883671	-0.28183198267856	-0.0181755844368309	-0.256050237171564	-0.100177609784207	-0.268933060672051	0.322125941959464	0	0.656626437152578	-0.570233151843816	0	-0.831850210822682	7.06786893218522	0	0	0	0.0179778808496366	0.0241373481539247	0	0	0	0	109.935136962031	0	0.0978753994018668	0.716450732723096	-0.168994424266187	0	0	0	0	0	0	0	1.41620997480812	0	-0.194482339634013	2.23934512222471	7.43523050954216	0	1.74670767371487	0	1.25455554601922	0	0	1.6968845853935	0	0.643836982303199	0	7.37404772582469	0.119809591130069	-0.046740883998819	0	0.0302013532629163	0	0	0	-0.106514034017855	1.80148270707597	0	0	0	0	0	0	0	0.0202204670947887	0	0	0.462221638354225	1.17468590853389	0	0	0	0	0	0	0	0	1.43559807317502	1.05457662717276	0	0.760913267374963	0	1.54659365596689	0	0	1.385764979476	1.3305493400606	1.16185429614788	0	0	0.651302361211085	0	0.184546706346421	0	0	0	0	0	0	0	0	0	0	0
TROVE2	-0.00627689216857256	-0.0449205339553892	0	0.0994637152577331	0	0.361475426732337	0.319955184085123	-0.0468416805087833	-0.0538366530301812	0.202954966943583	0	-0.0380147922109214	0	0.0160124853291107	-0.0771630989423027	0	0.188399309681413	0.124047610735124	0.0863569147504318	0	0	0.459070076743713	0.482849734894097	0.210958157725235	0.140063440625984	0	0	0	0.0981526588008959	0.116791728530106	0	0.247796540702498	0	0.198339642074424	0	1.33002168657025	0.185275316054953	0.169256415888083	0.14395526724853	0.162018829832515	0	0.256050237171564	0.30716770606192	0	0	0	0	0.1988362157336	0	0.246503535013222	0	0	0	0	0	0.17794740903285	0	0.131833043383803	0.867105480048594	0.950514849322104	0.334682286703761	0	0.218339556339755	0.285502810492668	0.907482286261416	0.460411361916946	0.0921754632107675	0	0	0.301168689207318	0	0	0	0	0.194482339634013	0.463324320647364	0	0	0	0	0.371052211506466	0	0.209223238040978	1.40834488362141	1.16256391305547	0	0	0	0.373561182439384	0.316770505042958	0	0	0.23948223929173	0.921450659282121	0	0	0	0	0	1.19442378803058	0	0	0	0	0	0	0	0.551848682303148	0	0	0	0	0	0	0	0	0	0.639928936590417	0	0	0.440603683034383	0	0.510403606983483	0	0	0	0.446171480675294	0	16.4728170443707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
